1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SalePrice
11.41772883214346,0.0,0.0,0.7304631471189666,1.5409627556327752,1.8203341036428238,1.5409627556327752,10.487444346097531,0.0,2.055641538058108,2.2596737867230705,0.0,0.0,1.8203341036428238,0.0,0.7304631471189666,8.914178988939392,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,0.0,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,0.0,11.41772883214346,0.0,0.0,0.7304631471189666,1.1943176378757767,0.7304631471189666,16.694158365918785,5.968980585391403,1.5409627556327752,0.0,2.2596737867230705,0.0,0.0,2.440268378362637,0.0,2.055641538058108,1.5409627556327752,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,10.487444346097531,0.0,14.073383820784445,14.192206665778837,0.7304631471189666,12.919320259582333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.277215789596893
11.561460487077868,0.0,0.0,0.7304631471189666,1.5409627556327752,1.8203341036428238,1.5409627556327752,10.914147977453368,0.0,0.0,2.2596737867230705,0.0,0.7304631471189666,1.8203341036428238,7.812235750158614,0.7304631471189666,0.0,1.1943176378757767,1.1943176378757767,1.1943176378757767,0.0,0.7304631471189666,0.7304631471189666,2.2596737867230705,8.72889799237455,0.7304631471189666,2.055641538058108,1.5409627556327752,2.055641538058108,14.154600081009745,11.561460487077868,0.0,0.0,0.7304631471189666,1.1943176378757767,0.0,18.27067759886066,5.684506656824126,1.5409627556327752,0.0,2.055641538058108,0.0,0.0,0.7304631471189666,0.0,2.6025944687727294,2.055641538058108,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.055641538058108,11.561460487077868,0.0,14.154600081009745,14.195323264382047,1.1943176378757767,13.556849598572905,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.779136168550774
13.466548314421098,12.665150811025393,0.0,0.0,2.055641538058108,1.8203341036428238,1.5409627556327752,10.236488697904726,0.0,1.5409627556327752,2.2596737867230705,0.0,0.0,1.1943176378757767,12.172899929850288,0.7304631471189666,0.0,1.1943176378757767,1.1943176378757767,1.1943176378757767,2.055641538058108,1.1943176378757767,1.1943176378757767,1.8203341036428238,10.371952633774399,1.1943176378757767,2.055641538058108,1.5409627556327752,0.7304631471189666,14.055628032763455,15.252264928108529,0.0,0.0,0.7304631471189666,1.5409627556327752,0.0,20.046172866969783,5.684506656824126,1.5409627556327752,0.0,2.750250297485029,0.0,12.523115262762108,2.6025944687727294,10.501575267176273,2.2596737867230705,2.2596737867230705,1.1943176378757767,0.0,1.5409627556327752,10.169007130464756,0.7304631471189666,2.6025944687727294,13.322671289779127,0.0,14.055628032763455,14.103851511653946,1.1943176378757767,16.720329413245377,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.45293662970407
11.996160097501178,11.058617035905083,0.0,0.7304631471189666,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,1.1943176378757767,11.937067204936257,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,2.055641538058108,0.7304631471189666,1.1943176378757767,2.2596737867230705,10.072964688066048,1.1943176378757767,2.055641538058108,0.0,2.055641538058108,14.179713812657004,13.556849598572905,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.0,19.494522474184034,5.7737732204907655,0.0,0.0,2.885846472488202,0.0,0.0,2.6025944687727294,4.3809460334448715,1.8203341036428238,2.440268378362637,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.6025944687727294,11.937067204936257,0.0,14.179713812657004,14.179713812657004,0.0,14.977855064494205,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.081081821061819
13.47416155904269,0.0,0.0,0.7304631471189666,1.5409627556327752,0.7304631471189666,0.0,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,1.1943176378757767,13.47416155904269,0.7304631471189666,0.0,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.1943176378757767,0.7304631471189666,1.1943176378757767,2.2596737867230705,11.591440339606356,1.5409627556327752,2.055641538058108,1.1943176378757767,2.055641538058108,14.192206665778837,13.47416155904269,0.0,0.0,0.7304631471189666,1.1943176378757767,0.0,19.874209460485194,6.337529394588084,1.5409627556327752,0.0,2.055641538058108,9.776483168029046,0.0,1.5409627556327752,5.172534928709971,1.8203341036428238,2.6025944687727294,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.440268378362637,13.47416155904269,7.397497957722461,14.192206665778837,14.192206665778837,0.7304631471189666,15.679926535914225,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.33270970174018
11.993230527070414,0.0,0.0,0.7304631471189666,1.5409627556327752,1.8203341036428238,0.0,10.184716170074022,0.0,0.0,2.2596737867230705,0.0,0.0,1.8203341036428238,9.882545917994035,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,10.634887347225343,1.1943176378757767,2.055641538058108,1.5409627556327752,2.055641538058108,14.145138012244155,11.993230527070414,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.0,20.174883749465717,5.5270737381589985,0.0,0.0,3.2377281976988326,0.0,0.0,2.750250297485029,0.0,1.8203341036428238,2.055641538058108,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,11.86472208100981,0.0,14.145138012244155,14.145138012244155,0.0,13.965530855100775,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.794345471549745
11.561460487077868,0.0,0.0,0.7304631471189666,1.1943176378757767,1.8203341036428238,1.1943176378757767,11.109186247385459,0.0,0.0,2.2596737867230705,0.7304631471189666,0.0,1.8203341036428238,7.120635667155021,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.1943176378757767,0.7304631471189666,0.7304631471189666,2.2596737867230705,8.930417557876343,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,14.116604610212223,11.561460487077868,0.0,0.0,0.7304631471189666,1.5409627556327752,0.7304631471189666,19.40423262696494,5.88741871045203,1.5409627556327752,0.0,2.055641538058108,0.0,0.0,2.440268378362637,0.0,2.055641538058108,1.8203341036428238,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,1.5409627556327752,11.561460487077868,0.0,14.084638269147439,14.116604610212223,1.5409627556327752,13.556849598572905,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.51293546492023
11.51765680615822,10.548208222959307,0.0,0.7304631471189666,1.1943176378757767,1.8203341036428238,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,1.8203341036428238,11.51765680615822,0.7304631471189666,7.990963041593332,1.8203341036428238,1.5409627556327752,1.1943176378757767,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,9.002329725380731,0.7304631471189666,2.055641538058108,1.5409627556327752,2.055641538058108,14.105448077134762,13.01162801044176,0.7304631471189666,0.0,0.7304631471189666,1.1943176378757767,0.0,18.598237927298484,5.684506656824126,1.5409627556327752,0.0,2.750250297485029,0.0,0.0,2.750250297485029,5.831327892742091,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,11.51765680615822,0.0,14.084638269147439,14.175018034740056,0.0,14.429197936050382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.74006900564972
11.386070382335237,10.74097393831022,0.0,0.7304631471189666,1.5409627556327752,1.8203341036428238,1.5409627556327752,11.386070382335237,0.0,1.5409627556327752,2.2596737867230705,0.0,0.0,1.8203341036428238,0.0,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.7304631471189666,1.1943176378757767,9.951171656935063,1.1943176378757767,2.055641538058108,1.5409627556327752,2.055641538058108,14.135651502935826,13.022455144548122,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.5409627556327752,0.0,14.71755758152631,4.137710644618417,1.5409627556327752,0.0,1.1943176378757767,9.118180873967548,0.0,2.440268378362637,4.792129643835174,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.440268378362637,11.386070382335237,0.0,14.135651502935826,14.135651502935826,1.5409627556327752,14.380626889331491,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.736077016252437
12.954775777608608,0.0,0.0,0.7304631471189666,1.1943176378757767,1.8203341036428238,1.5409627556327752,11.09371324431321,0.0,0.0,2.2596737867230705,0.0,0.7304631471189666,1.1943176378757767,11.00721682473776,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,2.055641538058108,0.7304631471189666,1.1943176378757767,2.2596737867230705,10.868631091996152,1.1943176378757767,2.055641538058108,1.1943176378757767,2.055641538058108,14.146716717260457,12.954775777608608,0.0,1.8203341036428238,0.7304631471189666,1.5409627556327752,0.0,19.732765663396204,6.221213632878419,1.5409627556327752,0.0,2.055641538058108,9.459636543250584,0.0,2.2596737867230705,3.5304192649587702,1.8203341036428238,2.2596737867230705,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,12.989871922208529,0.0,14.146716717260457,14.146716717260457,1.5409627556327752,15.122989859634112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.031129798974042
13.601157000193943,0.0,0.0,0.7304631471189666,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,1.8203341036428238,13.601157000193943,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,1.1943176378757767,2.2596737867230705,10.302477323271576,1.1943176378757767,2.055641538058108,1.5409627556327752,2.055641538058108,14.140397821243571,13.601157000193943,0.0,1.8203341036428238,1.1943176378757767,1.5409627556327752,0.0,19.563972278832775,6.382450834594188,0.0,0.0,3.4381104434026533,10.580430421256926,0.0,1.1943176378757767,8.22211358542376,1.8203341036428238,2.055641538058108,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.6025944687727294,13.601157000193943,0.0,14.140397821243571,14.140397821243571,1.1943176378757767,15.820873719889992,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.813037464800539
11.120741115095635,0.0,0.0,0.0,1.1943176378757767,1.8203341036428238,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,1.8203341036428238,11.120741115095635,0.0,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,0.0,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,0.0,11.120741115095635,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,16.567521900313412,7.525112644917748,0.0,0.0,2.2596737867230705,0.0,0.0,2.055641538058108,3.858806663498184,1.5409627556327752,1.8203341036428238,0.0,0.0,1.5409627556327752,0.0,0.7304631471189666,1.8203341036428238,11.120741115095635,0.0,14.08945103488394,14.103851511653946,0.0,13.067564449390803,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.868587496017359
11.89203905911452,11.954906868457561,0.0,0.7304631471189666,1.5409627556327752,1.8203341036428238,1.5409627556327752,11.147538247731708,0.0,1.1943176378757767,2.2596737867230705,0.7304631471189666,0.0,1.1943176378757767,8.274265741119429,0.7304631471189666,0.0,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,0.0,1.1943176378757767,2.2596737867230705,10.231351739686412,1.1943176378757767,2.055641538058108,1.1943176378757767,2.055641538058108,14.185965540731983,13.958890656014802,0.7304631471189666,0.0,0.7304631471189666,1.1943176378757767,0.0,21.080709818335986,6.5538803774442425,0.0,0.0,2.885846472488202,0.0,0.0,2.6025944687727294,6.469749997220178,1.8203341036428238,2.440268378362637,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.6025944687727294,11.879926320493967,7.426427090052128,14.185965540731983,14.185965540731983,0.0,15.234566919751318,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.206077645517674
11.718228468762483,0.0,0.0,0.7304631471189666,1.5409627556327752,1.8203341036428238,1.1943176378757767,9.459636543250584,0.0,2.055641538058108,2.2596737867230705,0.0,0.0,1.8203341036428238,10.292419534723528,0.7304631471189666,0.0,1.1943176378757767,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,8.930417557876343,0.7304631471189666,2.055641538058108,1.1943176378757767,2.055641538058108,14.138816396803929,11.718228468762483,0.0,0.0,0.7304631471189666,1.5409627556327752,0.0,19.695690436944183,7.020909424392293,0.0,0.0,2.055641538058108,0.0,0.0,2.6025944687727294,0.0,2.2596737867230705,2.055641538058108,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.055641538058108,11.718228468762483,0.0,14.138816396803929,14.138816396803929,0.0,13.730882561077351,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.763691965388299
11.743633842525867,0.0,0.0,0.7304631471189666,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,1.8203341036428238,11.699043042488054,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,0.7304631471189666,1.5409627556327752,0.0,0.7304631471189666,2.2596737867230705,10.169007130464756,1.8203341036428238,2.055641538058108,1.5409627556327752,2.055641538058108,14.141978564871918,11.743633842525867,0.0,1.8203341036428238,0.7304631471189666,1.5409627556327752,0.0,19.139957646086213,5.968980585391403,1.5409627556327752,0.0,2.055641538058108,0.0,0.0,2.6025944687727294,0.0,1.8203341036428238,1.8203341036428238,1.1943176378757767,0.0,1.5409627556327752,0.0,0.7304631471189666,2.055641538058108,11.699043042488054,0.0,14.13723429091449,14.13723429091449,0.7304631471189666,13.734420015443092,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.719947764402807
